Iteration,total-to-static-pressure
1373,199.9299676066749
1374,199.9299316907238
1375,199.9289014628322
1376,199.9295474511587
1377,199.9308850983348
1378,199.9297312264649
1379,199.9306254840461
1380,199.9310334584173
1381,199.9304466218908
1382,199.9305394235128
1383,199.9308499028552
1384,199.9293106731972
1385,199.930866941616
1386,199.9304891457318
1387,199.9303299965806
1388,199.9299015683476
1389,199.9302506770098
1390,199.9308935399024
1391,199.9310990220262
1392,199.9307386061515
1393,199.930498981114
1394,199.9307064615067
1395,199.9306992348635
1396,199.9306951233214
1397,199.9308741438553
1398,199.930662119416
1399,199.9304714529129
1400,199.9308166441238
1401,199.9307674038706
1402,199.9303108209925
1403,199.9311749369174
1404,199.930359575759
1405,199.9303556463084
1406,199.9303809870232
1407,199.9300326321214
1408,199.9307021500063
1409,199.9307573177493
1410,199.9312160262785
1411,199.9314018978077
1412,199.9308938493635
1413,199.9310361999659
1414,199.9309854168726
1415,199.9304682454118
1416,199.9304934109341
1417,199.9305554658964
1418,199.9305647554318
1419,199.9306926857842
1420,199.9315973148758
1421,199.9306653351075
1422,199.9311921474938
1423,199.9306761822342
1424,199.9316969407886
1425,199.9314609596036
1426,199.9314645646763
1427,199.9314365326993
1428,199.9309563886387
1429,199.9297648221371
1430,199.9314064230311
1431,199.9305603123093
1432,199.9311387987665
1433,199.9309727769736
1434,199.9308805711862
1435,199.9317060202864
1436,199.9313599767056
1437,199.9313133813219
1438,199.9315694908461
1439,199.9312746669992
1440,199.9309245304024
1441,199.9300972106633
1442,199.9307101653356
1443,199.9305731809698
1444,199.9307292327242
1445,199.9311707929389
1446,199.9306901929789
1447,199.9311002813186
1448,199.931726547737
1449,199.9302002072479
1450,199.9315914211279
1451,199.9316128027608
1452,199.9314259641901
1453,199.9309740277569
1454,199.9310146825827
1455,199.9301727903776
1456,199.9314269828986
1457,199.9312769790847
1458,199.9316081824495
1459,199.9309973447709
1460,199.9307068086393
1461,199.9306327481415
1462,199.9302994744751
1463,199.9310948040729
1464,199.9320380251106
1465,199.9309749982127
1466,199.9309541597156
1467,199.9300048411168
1468,199.931299374216
1469,199.931716608896
1470,199.9317287932835
1471,199.932042390699
1472,199.9314800921348
1473,199.931480569613
1474,199.9300858191189
1475,199.9305160457281
1476,199.9303027830634
1477,199.9314168799136
1478,199.9317342168775
1479,199.9307987442718
1480,199.9316041449148
1481,199.9314995505667
1482,199.9317476721716
1483,199.9319787952135
1484,199.9307371425084
1485,199.9308992299456
1486,199.9315016593165
1487,199.9304824617229
1488,199.9304957720855
1489,199.9305780906569
1490,199.930717391796
1491,199.9305175776608
1492,199.931156442054
1493,199.9308837843737
1494,199.9310683518074
1495,199.9308904394453
1496,199.9314774781033
1497,199.9311854627631
1498,199.9315373016682
1499,199.9313756996634
1500,199.9314313485631
1501,199.9311842743082
1502,199.9308211313103
1503,199.9304157714803
1504,199.9307964351918
1505,199.9309066106265
1506,199.9306864517777
1507,199.9311972558032
1508,199.9312212464805
1509,199.9311254959288
1510,199.9307954415943
1511,199.9315005401446
1512,199.9308987094538
1513,199.9310769722817
1514,199.9313313908395
1515,199.9302070806006
1516,199.930848626528
1517,199.9309267652149
1518,199.9306958680665
1519,199.9314632218167
1520,199.9316904375788
1521,199.9307901719845
1522,199.9302589872542
1523,199.9311689809324
1524,199.9308250311283
1525,199.9312835813969
1526,199.9320076260491
1527,199.9320119252847
1528,199.9321978352024
1529,199.9316955478463
1530,199.9315837860778
1531,199.9310038737537
1532,199.9304649311817
1533,199.9314442706683
1534,199.9306566043957
1535,199.930608516115
1536,199.9308684322087
1537,199.9311869259139
1538,199.930993097827
1539,199.9311988649622
1540,199.9315715645082
1541,199.9325293980684
